Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_short,SMA_long,EMA_short,EMA_long,RSI,BB_middle,BB_upper,BB_lower,BB_width,BB_position,Price_Change,Momentum,Volatility,Volume_SMA,Volume_Ratio
2023-12-21 00:00:00-05:00,122.0,123.0,119.0,120.0,2471,0.0,0.0,126.6,121.56666666666666,124.14011698944601,119.84947493670427,54.54545454545455,120.5,136.6896653195147,104.31033468048531,32.37933063902938,0.48455805014704934,-0.032258064516129004,-0.055118110236220486,0.0580396146198254,7078.05,0.34910745191119025
2023-12-22 00:00:00-05:00,118.0,121.5,113.0,115.0,8995,0.0,0.0,125.8,121.66666666666667,122.47827752967166,119.53608610610203,53.731343283582085,120.15,136.50494452837788,103.79505547162212,32.709889056755756,0.34255525932649594,-0.04166666666666663,-0.06504065040650409,0.058774173557640266,7503.0,1.1988537918166067
2023-12-26 00:00:00-05:00,115.0,122.0,113.0,119.0,5121,0.0,0.0,125.1,121.9,121.84586343114219,119.50144619036932,53.03030303030303,120.25,136.54820784464874,103.95179215535124,32.5964156892975,0.4616522254497322,0.034782608695652195,-0.05555555555555558,0.05853182798196786,7677.7,0.6669966265939018
2023-12-27 00:00:00-05:00,121.0,124.0,116.0,121.0,5305,0.0,0.0,124.3,122.03333333333333,121.6920700795826,119.59826753362825,63.793103448275865,120.65,136.58770768698534,104.71229231301467,31.875415373970668,0.5109802490695008,0.01680672268907557,-0.06201550387596899,0.05796397822191094,7831.55,0.6773882564754103
2023-12-28 00:00:00-05:00,119.0,147.0,119.0,141.0,10556,0.0,0.0,125.3,122.36666666666666,125.20260280065578,120.98090076181738,62.50000000000001,122.2,139.72712184016535,104.67287815983464,35.054243680330714,1.036311670890474,0.165289256198347,0.07633587786259532,0.06756252226952414,8297.55,1.2721827527402667
2023-12-29 00:00:00-05:00,143.0,157.0,141.0,149.0,7779,0.0,0.0,127.0,123.0,129.52940229978532,122.79088234309086,71.66666666666667,124.1,144.51568024827978,103.68431975172021,40.83136049655957,1.1098253816964554,0.05673758865248235,0.1287878787878789,0.0681988020693189,8655.6,0.8987245251629002
2024-01-02 00:00:00-05:00,151.0,175.0,151.0,160.0,10689,0.0,0.0,130.0,124.03333333333333,135.0695109812884,125.19432488452163,75.0,126.4,151.7846202919883,101.01537970801174,50.769240583976554,1.161818053875019,0.0738255033557047,0.23076923076923084,0.06935817650098322,9131.3,1.1705890727497728
2024-01-03 00:00:00-05:00,159.0,168.0,145.0,152.0,8908,0.0,0.0,132.5,124.7,138.14778171593505,126.92564672872254,65.75342465753425,128.5,155.0924405562341,101.9075594437659,53.18488111246819,0.9418548938805632,-0.050000000000000044,0.1968503937007875,0.07004945612845953,9522.95,0.9354244220540903
2024-01-04 00:00:00-05:00,154.0,176.0,150.0,172.0,7893,0.0,0.0,137.3,126.26666666666667,144.3027305013536,129.8366949616401,72.52747252747253,131.35,163.48966233078443,99.21033766921556,64.27932466156886,1.1323961898172168,0.13157894736842102,0.3870967741935485,0.07431266889886062,9797.25,0.8056342340963025
2024-01-05 00:00:00-05:00,169.0,187.0,167.0,177.0,6295,0.0,0.0,142.6,127.96666666666667,150.24768859715147,132.88245005459092,73.68421052631578,134.95,170.600201150979,99.29979884902099,71.300402301958,1.0897582431851898,0.029069767441860517,0.42741935483870974,0.0696792687612025,9601.45,0.6556301391977253
2024-01-08 00:00:00-05:00,179.0,201.0,172.0,200.0,7478,0.0,0.0,150.6,130.53333333333333,159.29356340406204,137.21655652074583,80.17241379310344,138.6,184.34252886940578,92.85747113059419,91.48505773881159,1.1711478520929184,0.12994350282485878,0.6666666666666667,0.060466038109234906,6213.15,1.2035762857809646
2024-01-09 00:00:00-05:00,199.0,226.0,195.0,224.0,11586,0.0,0.0,161.5,133.93333333333334,171.0583700646714,142.82025621360788,85.4014598540146,143.65,202.54964703674068,84.75035296325933,117.79929407348135,1.1820923727257562,0.1200000000000001,0.9478260869565218,0.06252242533088283,6255.4,1.8521597339898328
2024-01-10 00:00:00-05:00,220.0,225.0,103.0,110.0,94998,0.0,0.0,160.6,133.7,159.95684822947928,140.7011336180922,47.17741935483871,142.85,203.17639293220282,82.52360706779719,120.65278586440563,0.22773111068551596,-0.5089285714285714,-0.07563025210084029,0.1362637070905794,10659.5,8.912050283784417
2024-01-11 00:00:00-05:00,114.0,130.5,100.0,105.0,79329,0.0,0.0,159.0,133.43333333333334,149.96469400207,138.39611836930146,46.245059288537554,141.65,204.05538100955215,79.24461899044786,124.81076201910429,0.20635545038664105,-0.045454545454545414,-0.1322314049586777,0.13665387130141815,14433.0,5.496362502598212
2024-01-12 00:00:00-05:00,110.0,120.0,106.0,118.0,43464,0.0,0.0,156.7,133.7,144.15293145439855,137.07932254046014,49.61832061068702,141.0,204.13894452546285,77.86105547453715,126.2778890509257,0.3178620170731196,0.12380952380952381,-0.16312056737588654,0.1393347084105268,16399.9,2.650260062561357
2024-01-16 00:00:00-05:00,111.0,114.0,102.0,108.0,22336,0.0,0.0,152.6,133.6,137.57967118825925,135.20201392612947,48.68913857677902,139.8,204.55085855964018,75.04914144035983,129.50171711928033,0.2544434104243581,-0.0847457627118644,-0.2751677852348994,0.1408517940823806,17371.9,1.2857545806733863
2024-01-17 00:00:00-05:00,108.0,108.0,99.0,100.0,10093,0.0,0.0,146.6,133.13333333333333,130.74700369803634,132.92953099638868,46.494464944649444,138.3,205.3556720784658,71.24432792153422,134.11134415693158,0.21441640346857663,-0.07407407407407407,-0.375,0.14186068735898247,17674.45,0.5710503014238066
2024-01-18 00:00:00-05:00,100.0,101.0,82.4000015258789,87.4000015258789,24519,0.0,0.0,140.1400001525879,132.38000005086263,122.86573057445887,129.99046599353545,44.03409114769422,136.32000007629395,207.02012566347938,65.61987448910853,141.40025117437085,0.15403174220611343,-0.125999984741211,-0.42499998996132293,0.14457888388320075,18701.1,1.3110993470972296
2024-01-19 00:00:00-05:00,91.0,91.0,82.80000305175781,85.80000305175781,11319,0.0,0.0,131.52000045776367,131.40666681925455,116.12650738755681,127.13794667768698,39.51367826970432,134.41000022888184,208.49450043299794,60.32550002476573,148.1690004082322,0.17192869599447425,-0.018306618377430306,-0.5011627729548964,0.14454820727462325,19085.7,0.5930618211540577
2024-01-22 00:00:00-05:00,88.9000015258789,97.0,87.0,96.0,16945,0.0,0.0,123.42000045776368,131.10666681925457,112.46714240757613,125.12804386249358,40.01507136042515,133.01000022888184,208.9576242486279,57.06237620913579,151.89524803949212,0.25634523985069363,0.11888107908445145,-0.4576271186440678,0.14718400990967315,19803.95,0.8556373854710803
2024-01-23 00:00:00-05:00,96.0,105.0,93.0,95.5999984741211,9663,0.0,0.0,112.98000030517578,130.06000010172525,109.40038896483841,123.22211889998653,37.362636836172676,131.79000015258788,209.38364841986743,54.19635188530832,155.1872965345591,0.2667979113844056,-0.004166682561238644,-0.5220000076293945,0.1469841839051879,20163.55,0.47923108777968165
2024-01-24 00:00:00-05:00,93.0,97.5,91.0,91.5,3939,0.0,0.0,99.73000030517578,129.01000010172527,106.14577278916026,121.17463639043368,37.94340345321792,130.6150001525879,209.97088767528567,51.25911262989011,158.71177504539554,0.25354695553370243,-0.04288701401214945,-0.5915178571428572,0.1470036785513335,19910.75,0.19783282899940988
2024-01-25 00:00:00-05:00,92.30000305175781,96.0999984741211,92.0,94.4000015258789,1971,0.0,0.0,98.17000045776368,127.95666681925455,104.0101780138824,119.44653457288514,33.40461933415878,129.38500022888184,210.247202839168,48.52279761859566,161.72440522057235,0.28367520563586146,0.031694005747310516,-0.14181816794655544,0.1469693862107922,19753.25,0.09978104868819056
2024-01-26 00:00:00-05:00,97.0,97.0,91.0,91.19999694824219,5952,0.0,0.0,96.7900001525879,126.6966667175293,101.68105418364479,117.62348054644485,31.50862003194875,127.89500007629394,210.48745460587327,45.30254554671461,165.18490905915866,0.27785499088836285,-0.03389835302872812,-0.1314286004929316,0.14714055069581358,19785.6,0.30082484230955847
2024-01-29 00:00:00-05:00,93.19999694824219,94.0,90.0,92.80000305175781,4223,0.0,0.0,94.27000045776367,125.42333348592122,100.06631761414204,116.02139306488218,24.548909344392314,125.48500022888183,209.27162791167257,41.69837254609111,167.57325536558147,0.30495099229398076,0.017543927160695638,-0.213559296171544,0.1420043629720635,19468.95,0.21690948921230985
2024-01-30 00:00:00-05:00,91.19999694824219,94.0,90.5,91.0,3468,0.0,0.0,92.57000045776367,124.05666681925456,98.41789622969517,114.40656953216309,14.702761800190373,122.58500022888184,206.95761386276513,38.21238659499855,168.74522726776658,0.3128243344105819,-0.01939658397159627,-0.15740740740740744,0.14120232593193355,19253.4,0.18012403004144723
2024-01-31 00:00:00-05:00,91.0,92.9000015258789,84.5,85.69999694824219,12212,0.0,0.0,91.14000015258789,122.58000005086264,96.10555090572873,112.553952924575,34.755332917242626,118.87000007629395,202.84819512925185,34.89180502333603,167.95639010591583,0.30250823974524427,-0.058241791777558394,-0.14300003051757815,0.14008195674017537,19329.55,0.6317788049902869
2024-02-01 00:00:00-05:00,87.19999694824219,88.19999694824219,84.0,84.19999694824219,2429,0.0,0.0,90.81999969482422,121.1533332824707,93.94090473158978,110.72412984515555,36.35170622069893,115.47999992370606,199.30082651790292,31.6591733295092,167.64165318839372,0.3134115097259762,-0.017502917776133775,-0.03661332404770279,0.1398817570214962,19005.6,0.1278044365871112
2024-02-02 00:00:00-05:00,86.69999694824219,130.0,83.19999694824219,90.80000305175781,82354,0.0,0.0,91.31999969482422,120.04666671752929,93.36983169888217,109.43835023773597,30.515766609668475,111.42000007629395,191.49640040247436,31.343599750113526,160.15280065236084,0.3712479773032794,0.07838487342906508,0.0582750562023151,0.1374006321711914,22728.65,3.623356424600669
2024-02-05 00:00:00-05:00,94.0,94.0,78.0,83.0999984741211,24884,0.0,0.0,90.02999954223633,118.68333333333334,91.50258929435101,107.73866635546904,31.555560679492856,106.725,181.44344352052877,32.006556479471215,149.43688704105756,0.34190649314457433,-0.08480180967887807,-0.1343750158945719,0.13765362432661732,23658.1,1.0518173479696173
2024-02-06 00:00:00-05:00,82.0,85.80000305175781,81.0,83.0,9340,0.0,0.0,88.76999969482422,117.45,89.95666396808562,106.14224081614245,35.73826014536296,100.875,161.91289601140318,39.83710398859683,122.07579202280635,0.3535745727813048,-0.001203351094551941,-0.13179914932249615,0.13293152038673123,23751.2,0.39324328876014686
2024-02-07 00:00:00-05:00,83.4000015258789,83.4000015258789,77.0,78.0,7467,0.0,0.0,87.41999969482421,116.21666666666667,87.78272506477461,104.32620527868545,40.961540972691616,93.575,114.06590971816065,73.08409028183935,40.9818194363213,0.1199534277827544,-0.06024096385542166,-0.14754098360655743,0.12814612529927014,23545.25,0.3171340291566239
2024-02-08 00:00:00-05:00,78.0,82.0,78.0,79.5,4553,0.0,0.0,85.92999954223633,114.9,86.27677505298453,102.72417866113643,43.93063575317818,92.05,111.92450130520113,72.17549869479886,39.74900261040227,0.18426880737088797,0.019230769230769162,-0.15783899666351386,0.06576571497212284,19023.0,0.2393418493402723
2024-02-09 00:00:00-05:00,76.19999694824219,85.80000305175781,75.0,81.5,9503,0.0,0.0,84.9599998474121,113.58333333333333,85.40827049789036,101.35460813451662,33.40962141117522,90.875,110.29944233498553,71.45055766501447,38.848884669971056,0.25868033073169344,0.02515723270440251,-0.10635961921958315,0.06588737338212843,15531.7,0.6118454515603572
2024-02-12 00:00:00-05:00,79.4000015258789,88.69999694824219,79.4000015258789,84.0,7374,0.0,0.0,84.07999954223632,111.68333333333334,85.15222131645427,100.23475048061262,37.336253379711586,89.175,104.01390732336762,74.33609267663238,29.677814646735243,0.32562732257749705,0.030674846625766916,-0.0948276159737812,0.05880264483100673,13727.2,0.5371816539425374
2024-02-13 00:00:00-05:00,82.0,85.5999984741211,78.5999984741211,80.9000015258789,6045,0.0,0.0,83.06999969482422,109.41333338419597,84.37909044543696,98.9871331313831,38.16965141010033,87.82000007629395,100.15985454102841,75.4801456115595,24.679708929468916,0.21960777292019884,-0.03690474373953678,-0.11098899422111097,0.05676212229198773,12912.65,0.4681455781733417
2024-02-14 00:00:00-05:00,81.9000015258789,83.30000305175781,78.69999694824219,83.30000305175781,3600,0.0,0.0,82.83000030517579,106.85666681925456,84.18289273749454,97.97489765415017,37.47179235383561,86.98500022888183,98.04869637588916,75.9213040818745,22.12739229401467,0.33346446213995184,0.029666272937104665,-0.028004597222259342,0.055596385966077896,12588.0,0.2859866539561487
2024-02-15 00:00:00-05:00,85.0,87.0,82.0,86.5,6052,0.0,0.0,83.06000061035157,104.67333348592122,84.6041849670423,97.23447043299662,44.695265230710724,86.94000015258788,98.0039103594996,75.87608994567617,22.12782041382343,0.4801155222539219,0.038415328103336144,0.027315951723509313,0.04892564930655964,11664.65,0.5188325410535249
2024-02-16 00:00:00-05:00,85.0,87.9000015258789,83.0,84.5,2131,0.0,0.0,82.43000030517578,101.75666681925456,84.58524224576183,96.41277620690114,40.71588279068497,86.875,97.98229987582252,75.76770012417748,22.21459975164504,0.3930883281016969,-0.023121387283236983,-0.0693832911896125,0.04903532340325145,11205.25,0.19017871087213584
2024-02-20 00:00:00-05:00,85.0,85.9000015258789,81.4000015258789,82.0,2199,0.0,0.0,82.32000045776367,98.59000015258789,84.11519820107688,95.48279740238883,40.08810772568467,86.175,96.60489150697342,75.74510849302658,20.85978301394684,0.29985410216354624,-0.029585798816568087,-0.01323704565967776,0.04067419214795415,10467.95,0.21006978443725846
2024-02-21 00:00:00-05:00,83.69999694824219,83.69999694824219,80.0,81.0999984741211,2353,0.0,0.0,82.13000030517578,94.62666676839193,83.56698006890215,94.55476074344645,44.3902468071455,85.45,95.10870285804312,75.79129714195689,19.317405716086228,0.2748144036620548,-0.010975628364376933,-0.022891584649143426,0.04067720284934204,10102.45,0.2329137981380754
2024-02-22 00:00:00-05:00,80.0,82.69999694824219,79.0,80.0,5334,0.0,0.0,82.33000030517579,89.82666676839193,82.91843823819175,93.61563586234945,44.82759074280225,84.875,94.38529989316135,75.36470010683865,19.02059978632269,0.24369893406276763,-0.013563483289979361,0.02564102564102555,0.03985084587449574,10172.2,0.5243703426987278
2024-02-23 00:00:00-05:00,80.0,81.0,76.0,80.0,5161,0.0,0.0,82.38000030517578,88.82666676839193,82.38781310397447,92.73711317802315,34.1176425709444,84.15499992370606,92.76698102728122,75.5430188201309,17.223962207150322,0.258766312086939,0.0,0.0062893081761006275,0.038894500734063,10331.7,0.4995305709612164
2024-02-26 00:00:00-05:00,79.0,84.9000015258789,78.0,84.19999694824219,3658,0.0,0.0,82.65,88.13333333333334,82.71730107565982,92.18627601896907,51.803276638162735,83.80499992370605,91.75496953193777,75.85503031547432,15.899939216463451,0.5248426751296723,0.0524999618530273,0.033128796910947056,0.040572152503976784,10217.0,0.35803073309190564
2024-02-27 00:00:00-05:00,84.0,89.0,83.0,88.5,3382,0.0,0.0,83.1,87.15,83.76870088008612,91.94842935476423,57.92507274309518,83.58999977111816,90.70437399438978,76.47562554784653,14.22874844654325,0.8450760442725153,0.05106892170555577,0.0535714285714286,0.04213661003275515,10174.95,0.3323849257244507
2024-02-28 00:00:00-05:00,86.0,88.4000015258789,85.30000305175781,88.0,1433,0.0,0.0,83.80999984741212,86.48333333333333,84.53802799279822,91.6936695271838,66.5562930637681,83.43999977111817,90.00157887219115,76.87842067004519,13.123158202145959,0.8474773494794996,-0.005649717514124242,0.08776264944630308,0.041941358200733525,10073.2,0.14225866656077513
2024-02-29 00:00:00-05:00,88.0,96.9000015258789,85.5,96.5,6720,0.0,0.0,85.12999954223633,86.36666666666666,86.71293199410876,92.0037809285987,72.84946424008147,83.97999992370606,92.73553395551362,75.2244658918985,17.511068063615113,1.2149763812698708,0.09659090909090917,0.15846334291297048,0.0449678132766396,9798.6,0.6858122588941277
2024-03-01 00:00:00-05:00,96.5999984741211,97.0,88.4000015258789,90.19999694824219,4024,0.0,0.0,85.49999923706055,86.4599998474121,87.34694380395146,91.8873987934302,60.48192403402673,84.27999992370606,93.46777213131239,75.09222771609973,18.37554441521266,0.8221671636370735,-0.06528500571769758,0.042774531193551235,0.04752930526334067,9878.35,0.40735547940698597
2024-03-04 00:00:00-05:00,90.0,91.0,85.30000305175781,87.30000305175781,2790,0.0,0.0,85.77999954223633,86.5099998474121,87.33840912173443,91.59141642491599,53.93795170938522,84.10499992370606,92.89458082819014,75.31541901922198,17.579161808968166,0.68174945783944,-0.032150709474507266,0.0331361307900333,0.0448383090251589,5900.15,0.47286933383049584
2024-03-05 00:00:00-05:00,86.0,94.9000015258789,86.0,92.80000305175781,5593,0.0,0.0,86.85999984741211,86.4033332824707,88.33142619992078,91.66939501831416,63.431154351622816,84.59000015258789,94.18010499045502,74.99989531472076,19.18020967573426,0.928045523900438,0.06300114327303286,0.13170735428972935,0.042415711290376704,4935.6,1.1331955587973093
2024-03-06 00:00:00-05:00,93.0,98.5999984741211,91.0,94.0,5900,0.0,0.0,88.15,86.35,89.3620759817536,91.81976612358231,62.41299213588043,85.14000015258789,95.57100679472191,74.70899351045387,20.862013284268045,0.9246953410816491,0.012931001172197254,0.15906290713427418,0.04240043654353023,4763.6,1.2385590729700227
2024-03-07 00:00:00-05:00,94.0,100.0,91.0,98.0,6821,0.0,0.0,89.95,86.56666666666666,90.93260762143507,92.2185144402553,63.09795170714243,86.14000015258789,97.48370248003901,74.79629782513676,22.687404654902252,1.022757011117595,0.042553191489361764,0.2250000000000001,0.03996999709308049,4731.3,1.4416756493986853
2024-03-08 00:00:00-05:00,98.0,99.0,87.0999984741211,90.9000015258789,11248,0.0,0.0,91.0400001525879,86.45,90.92667924042486,92.13344439077268,56.53061481874657,86.71000022888184,97.79149762108342,75.62850283668025,22.162994784403168,0.6890539314635272,-0.0724489640216438,0.13625001907348633,0.04416192706922326,5066.05,2.2202702302582877
2024-03-11 00:00:00-04:00,73.9000015258789,81.0,73.0,76.0,23343,0.0,0.0,90.22000045776367,85.94333343505859,88.21273756034726,91.09252320966097,45.11400602896188,86.43500022888183,98.30575623434784,74.56424422341583,23.741512010932013,0.060474487721045966,-0.16391640567395294,-0.09738714068223464,0.05821644384431578,5758.05,4.053976606663714
2024-03-12 00:00:00-04:00,78.9000015258789,80.0,60.29999923706055,61.900001525878906,14660,0.0,0.0,87.56000061035157,84.91333338419597,83.42860373589798,89.20904364500639,37.131367758338385,85.33000030517579,101.49338952301588,69.1666110873357,32.32677843568018,-0.2247860725099777,-0.18552629571211965,-0.3005649545098429,0.07061876592314072,6122.35,2.3945053778369414
2024-03-13 00:00:00-04:00,70.9000015258789,70.9000015258789,62.0,63.0,14807,0.0,0.0,85.06000061035157,83.98000005086263,79.71431214755258,87.51806111690331,38.605896724984845,84.43500022888183,103.3750468525023,65.49495360526137,37.88009324724092,-0.06586450537428647,0.017770572649520977,-0.28409090909090906,0.07068743960307383,6560.45,2.257009808778361
2024-03-14 00:00:00-04:00,63.5,65.0999984741211,60.0,61.099998474121094,7014,0.0,0.0,81.52000045776367,83.16000010172526,76.32989147965571,85.81359785636091,37.647056594255886,83.325,104.95605743400887,61.69394256599114,43.26211486801773,-0.013728965717048802,-0.03015875437903026,-0.36683939405055865,0.07018966124240009,6731.15,1.042021051380522
2024-03-15 00:00:00-04:00,61.0,63.0,56.0,62.29999923706055,12112,0.0,0.0,78.73000068664551,82.4300001780192,73.7790019810019,84.29653144247037,35.102041600132196,82.11499996185303,105.6241274048558,58.60587251885026,47.018254886005536,0.07856792488718677,0.019639947510763145,-0.3093126236710516,0.0695905259313137,7034.15,1.7218853734992856
2024-03-18 00:00:00-04:00,62.0,64.0,57.5,57.5,9664,0.0,0.0,75.75000038146973,81.32000007629395,70.81918343900142,82.56765894204293,29.054051894528357,80.76499996185302,106.67571952899642,54.85428039470962,51.821439134286805,0.05105453745571269,-0.07704653765397096,-0.3413516839637474,0.07100039443792658,7410.8,1.3040427484212231
2024-03-19 00:00:00-04:00,59.0,59.5,52.20000076293945,52.20000076293945,17293,0.0,0.0,71.69000015258788,80.2900001525879,67.4338774978991,80.60838731736067,27.284262024224788,79.275,108.14500830119371,50.4049916988063,57.74001660238741,0.031087782265357623,-0.09217389977496604,-0.4375000102766625,0.07295922675771858,8165.5,2.117812748760027
2024-03-20 00:00:00-04:00,54.0,62.0,52.5,61.5,9189,0.0,0.0,68.44000015258788,79.57333348592122,66.35499068009923,79.37554818405391,28.015072848266087,78.29500007629395,108.21570074458641,48.37429940800148,59.84140133658494,0.21934146425100393,0.17816090232058546,-0.3457446808510638,0.08534763979251138,8507.3,1.0801311814559262
2024-03-21 00:00:00-04:00,61.0,62.0,58.5,59.20000076293945,1921,0.0,0.0,64.56000022888183,78.94666684468588,65.05408342243379,78.07386050214218,29.49735350285897,77.25500011444092,108.34911712752668,46.160883101355154,62.18823402617153,0.2096717790072133,-0.037398361578220296,-0.3959183595618423,0.08556343073165398,8336.65,0.23042828954076278
2024-03-22 00:00:00-04:00,60.0,60.0,56.20000076293945,58.70000076293945,2711,0.0,0.0,61.34000015258789,78.25333353678386,63.89879566616207,76.82389861896552,30.464477478405655,76.19000015258788,108.32975423443958,44.050246070736186,64.27950816370338,0.22790707506495084,-0.0084459458370989,-0.3542354259892089,0.08552515873203449,8214.15,0.33004023544736827
2024-03-25 00:00:00-04:00,59.599998474121094,66.0,59.5,64.80000305175781,5512,0.0,0.0,60.220000457763675,77.69666697184245,64.0626515544522,76.04814284033758,31.02980912142762,75.22000045776367,107.51251877402999,42.92748214149736,64.58503663253262,0.33866235974607906,0.10391826592052844,-0.14736838089792348,0.0882879441579137,8306.85,0.6635487579527739
2024-03-26 00:00:00-04:00,64.0,64.80000305175781,62.0,63.5,1948,0.0,0.0,60.380000305175784,77.01333363850911,63.96035127182452,75.23856514537842,29.36400583880959,73.97000045776367,106.03270886395964,41.90729205156771,64.12541681239193,0.33672620033963824,-0.02006177454527991,0.025848116876898253,0.08715657201133076,8235.15,0.23654699671529966
2024-03-27 00:00:00-04:00,63.0,70.0,62.0,69.0999984741211,11403,0.0,0.0,60.99000015258789,76.62000020345052,64.89483258133299,74.84251939089421,30.86092614180204,73.02500038146972,104.45444538686881,41.595555376070635,62.85889001079818,0.4375585234375857,0.08818895234836366,0.09682537260509672,0.09003905627066273,8733.65,1.305639681003933
2024-03-28 00:00:00-04:00,69.4000015258789,74.19999694824219,67.0999984741211,72.4000015258789,6054,0.0,0.0,62.12000045776367,76.25666681925456,66.25940875306863,74.68493417051747,37.09902453355619,71.82000045776367,101.24384357702232,42.39615733850503,58.84768623851729,0.5098559706453779,0.04775691931445869,0.18494277142320925,0.0876821013548294,8700.35,0.6958340756406352
2024-04-01 00:00:00-04:00,71.0,71.0,63.20000076293945,65.4000015258789,4987,0.0,0.0,62.430000686645506,75.55333353678385,66.10315289357959,74.08589408665524,41.69279156184222,70.5800006866455,98.80843804744578,42.35156332584523,56.45687472160055,0.40824856695822886,-0.09668508083522476,0.04975926688253085,0.08898547131760584,8748.5,0.570040578384866
2024-04-02 00:00:00-04:00,65.0999984741211,67.0,62.20000076293945,64.5,3785,0.0,0.0,63.13000068664551,74.88666687011718,65.81167054929239,73.46743755175974,52.56916814278848,69.44000053405762,96.64846722138128,42.23153384673395,54.41693337464733,0.40921942440146497,-0.013761490900313977,0.12173913043478257,0.08886235906546464,8798.25,0.43019918733839113
2024-04-03 00:00:00-04:00,66.5,66.5,62.5,63.0,1544,0.0,0.0,64.21000061035156,74.25333353678386,65.30045772214832,72.79210699204465,50.0,67.95000038146972,92.94604222671802,42.95395853622143,49.99208369049659,0.4009843155945366,-0.023255813953488413,0.20689653408450237,0.08714897810849433,8595.8,0.17962260638916683
2024-04-04 00:00:00-04:00,63.0,75.0,62.29999923706055,70.5,10282,0.0,0.0,65.11000061035156,73.90000025431316,66.24582904539409,72.64422666178571,58.30388737828691,66.77500038146972,88.626641440372,44.92335932256745,43.70328211780455,0.5852338643237215,0.11904761904761907,0.14634146341463405,0.09206268386531778,8814.9,1.1664341058888927
2024-04-05 00:00:00-04:00,71.0,74.4000015258789,67.0,71.9000015258789,4512,0.0,0.0,66.3800006866455,73.63000030517578,67.27386040548224,72.59621138974182,58.450705218565666,65.47000045776367,81.91961776336983,49.02038315215752,32.89923461121231,0.6954453088073921,0.019858177672041233,0.21452703714980248,0.09151658334473431,8699.45,0.5186534780934426
2024-04-08 00:00:00-04:00,73.0,74.0,70.0,72.19999694824219,2575,0.0,0.0,67.73000030517578,73.37000020345052,68.16952159507495,72.57064879560271,64.05353354730647,64.53500022888184,76.3798344127568,52.6901660450069,23.689668367749896,0.8235586332561389,0.004172397997172617,0.22998289624939883,0.09042042012687009,8265.8,0.31152459532047716
2024-04-09 00:00:00-04:00,73.0,73.0,67.9000015258789,67.9000015258789,3985,0.0,0.0,68.0400001525879,72.82666702270508,68.12051794613022,72.2693126102235,65.30214522069363,64.13000030517578,74.82207287487459,53.437927735476975,21.384145139397617,0.6762988979043808,-0.05955672581878091,0.047839480372323884,0.08367845363308188,7297.9,0.5460474931144577
2024-04-10 00:00:00-04:00,67.0,68.9000015258789,63.599998474121094,65.0,2694,0.0,0.0,68.19000015258788,72.04333368937175,67.55315104683382,71.80031872537272,53.89754997890447,64.28500022888184,74.93073553122565,53.63926492653803,21.291470604687618,0.5335815117890795,-0.04270988896478334,0.023622047244094446,0.07257465050020279,6699.6,0.40211355901844886
2024-04-11 00:00:00-04:00,69.5,72.0,66.0,71.4000015258789,7558,0.0,0.0,68.42000045776368,71.49000040690105,68.25257840666019,71.77449150148995,62.448979401181326,64.70500030517579,75.79097529676584,53.61902531358573,22.171949983180106,0.8019581600076686,0.0984615619365985,0.03328513896594654,0.07551335043280699,6337.15,1.1926496926851977
2024-04-12 00:00:00-04:00,74.4000015258789,74.4000015258789,69.5,71.19999694824219,4656,0.0,0.0,68.3,70.64666697184245,68.78847268694783,71.73742692355788,62.833669436564605,65.21000022888184,76.52238693712465,53.89761352063903,22.624773416485624,0.7647538876564269,-0.0028011845008746317,-0.016574648513063672,0.0750147707820854,6219.25,0.7486433251597862
2024-04-15 00:00:00-04:00,70.0,71.69999694824219,66.0,70.0,2906,0.0,0.0,68.7599998474121,69.97333374023438,69.00875038023004,71.62533369494882,55.93606916202429,65.59500026702881,77.01400043869455,54.176000095363065,22.838000343331487,0.692880272648626,-0.016853890444890163,0.07033636646477537,0.07521830851522954,5758.95,0.5046058743347311
2024-04-16 00:00:00-04:00,23.0,33.900001525878906,18.0,25.0,231340,0.0,0.0,64.80999984741212,67.89666697184245,61.007159402006394,68.61721830234421,28.0,63.97000026702881,85.24010258895255,42.699897945105064,42.54020464384749,-0.41607458387403334,-0.6428571428571428,-0.6124031007751938,0.16357387297130085,16842.75,13.735286696056166
2024-04-17 00:00:00-04:00,24.700000762939453,27.899999618530273,22.899999618530273,24.299999237060547,58328,0.0,0.0,60.93999977111817,65.61333351135254,54.333130281107145,65.75801678351483,22.881357145479654,62.57500019073486,89.89469634325442,35.2553040382153,54.639392305039124,-0.20050195177855956,-0.028000030517578156,-0.6142857263958643,0.162707610798177,18894.5,3.0870359099208766
2024-04-18 00:00:00-04:00,23.200000762939453,24.899999618530273,21.5,23.600000381469727,25825,0.0,0.0,56.249999809265134,63.26666685740153,48.74528848117306,63.03812153526797,19.499998557567565,60.68000020980835,93.09608467101489,28.263915748601796,64.8321689224131,-0.0719382899670307,-0.028806538171541773,-0.6652482215394365,0.1561139860675102,19726.3,1.309165935831859
2024-04-19 00:00:00-04:00,24.5,24.5,22.299999237060547,23.299999237060547,14066,0.0,0.0,51.389999580383304,60.77666683197022,44.11887225497079,60.474351232468834,21.28239923123182,58.8850001335144,95.36699452415317,22.403005742875628,72.96398878127755,0.01229364662167546,-0.01271191269321903,-0.67593882138272,0.1561249483201438,20333.55,0.6917631205569121
